time,open,high,low,close,symbol,涨跌幅,上涨,下跌,ApzUpper_2,Atr_2,Lcsd_2,上涨数量,下跌数量,上涨比例,rank_ApzUpper_2,rank_涨跌幅,rank_sum,rank
2022-01-26 23:59:00,150.13,159.52,136.52,140.02,EGLD-USDT,-0.0675279701651571,0,1,0.9999999998940037,0.12612860982838234,-0.0627746850232367,15,128,0.1048951048951049,11.0,11.0,22.0,1.0
2022-01-27 11:59:00,29.088,29.816,26.717,28.449,HNT-USDT,-0.021866941722537336,0,1,0.999999999066865,0.11872979455626237,-0.07673017177200668,59,84,0.4125874125874126,2.0,17.0,19.0,1.0
2022-01-27 23:59:00,60.504,61.6,50.2,54.081,LUNA-USDT,-0.1061434970166768,0,1,0.9999999996282259,0.1459889687914543,-0.14127490037026363,51,92,0.35664335664335667,4.0,1.0,5.0,1.0
2022-01-28 11:59:00,1.8,1.84,1.701,1.724,KNC-USDT,-0.04275402554136587,0,1,0.9999997432098339,0.07971631205673761,-0.03615520260931627,38,105,0.26573426573426573,6.0,7.0,13.0,1.0
2022-01-29 23:59:00,42.881,43.66,40.83,41.522,ZEN-USDT,-0.031918118020097586,0,1,0.9999999909638302,0.09288853612595221,-0.03371295615142925,94,49,0.6573426573426573,24.0,5.0,29.0,1.0
2022-01-30 11:59:00,2375.7,2394.5,2270.4,2303.6,YFII-USDT,-0.030063157894736903,0,1,0.9999999999600558,0.04471423075278927,-0.030347075405080914,101,42,0.7062937062937062,2.0,1.0,3.0,1.0
2022-02-01 11:59:00,0.09736,0.1048,0.0867,0.08982,PEOPLE-USDT,-0.07753928314675984,0,1,0.9999996480491691,0.24296169667183085,-0.07952709578695533,105,38,0.7342657342657343,15.0,1.0,16.0,1.0
2022-02-01 23:59:00,0.01377,0.01389,0.01317,0.01329,AKRO-USDT,-0.03485838779956418,0,1,0.0,0.054693274205465325,-0.027334831180842793,63,80,0.4405594405594406,25.0,5.0,30.0,1.0
2022-02-02 11:59:00,25444.0,25715.0,24583.0,24778.0,YFI-USDT,-0.02617512969658864,0,1,0.9999999999965705,0.038130699693361476,-0.021478257332294075,104,39,0.7272727272727273,1.0,3.0,4.0,1.0
2022-02-03 11:59:00,21.58,22.08,20.12,20.49,ICP-USDT,-0.05050973123262281,0,1,0.9999999982359868,0.08557166627050136,-0.0454771371543359,41,102,0.2867132867132867,5.0,1.0,6.0,1.0
2022-02-05 23:59:00,2570.0,2575.6,2469.5,2476.6,YFII-USDT,-0.03671723064955279,0,1,0.9999999999014054,0.0382558047388858,-0.021988256732042678,29,114,0.20279720279720279,2.0,17.0,19.0,1.0
2022-02-06 11:59:00,25141.0,25370.0,24292.0,24389.0,YFI-USDT,-0.0298341222801225,0,1,0.9999999998659286,0.0471248586658052,-0.01943026510784644,96,47,0.6713286713286714,2.0,5.0,7.0,1.0
2022-02-06 23:59:00,2646.1,2689.0,2521.5,2561.7,YFII-USDT,-0.031932582571234214,0,1,0.9999999999787033,0.0729276675819428,-0.032698790402408064,127,16,0.8881118881118881,6.0,4.0,10.0,1.0
2022-02-07 11:59:00,20.829,21.559,19.68,20.604,ENS-USDT,-0.010517216539403629,0,1,0.9999999978783328,0.08658604291886941,-0.05251524387575445,121,22,0.8461538461538461,30.0,5.0,35.0,1.0
2022-02-07 23:59:00,32.3,33.191,31.2,31.619,ATOM-USDT,-0.02114420159742425,0,1,0.9999999977490742,0.07074357409927881,-0.02437499999218774,125,18,0.8741258741258742,25.0,6.0,31.0,1.0
2022-02-08 11:59:00,40.071,41.397,35.9,36.985,AR-USDT,-0.07669071573008468,0,1,0.9999999994072798,0.13170738038991722,-0.07300835652562408,17,126,0.11888111888111888,24.0,1.0,25.0,1.0
2022-02-08 23:59:00,426.69,426.69,406.64,408.26,BNBBUSD,-0.043282637733461526,0,1,0.9999999993579294,0.05310243236445948,-0.02669437340087825,61,82,0.42657342657342656,6.0,5.0,11.0,1.0
2022-02-09 11:59:00,3.467,3.548,3.25,3.3784,MANA-USDT,-0.02555523507355062,0,1,0.9999999839363132,0.09856253834691903,-0.05313846137495881,92,51,0.6433566433566433,10.0,8.0,18.0,1.0
2022-02-09 23:59:00,2.2778,2.49,2.2642,2.2825,RLC-USDT,0.0018874550083400887,1,0,0.9999999898593107,0.07612866445940314,-0.007132762091985022,126,17,0.8811188811188811,11.0,25.0,36.0,1.0
2022-02-10 11:59:00,40.817,41.482,37.673,39.519,AR-USDT,-0.031420798509840586,0,1,0.9999999986716521,0.11058266932270919,-0.06601544871233578,75,69,0.5208333333333334,13.0,3.0,16.0,1.0
2022-02-11 11:59:00,0.10402,0.1077,0.0964,0.09851,ARPA-USDT,-0.052970582580272985,0,1,0.9999986797894976,0.2120673480472029,-0.05046679974410785,101,44,0.696551724137931,28.0,1.0,29.0,1.0
2022-02-12 11:59:00,3.95,4.25,3.785,3.817,THETA-USDT,-0.033181357649442744,0,1,0.9999999875711656,0.09465550547327747,-0.025759577210674633,62,83,0.42758620689655175,2.0,7.0,9.0,1.0
2022-02-12 23:59:00,4.7512,4.8301,4.1825,4.2603,BAND-USDT,-0.10364198699741223,0,1,0.9999999653616422,0.19969600142013968,-0.0774895395636811,70,75,0.4827586206896552,1.0,1.0,2.0,1.0
2022-02-13 11:59:00,0.09569,0.10165,0.09175,0.0926,ARPA-USDT,-0.03259506895110742,0,1,0.0,0.17119796091758718,-0.026267027109860758,113,32,0.7793103448275862,18.0,2.0,20.0,1.0
2022-02-14 11:59:00,333.52,337.43,318.12,321.88,BCH-USDT,-0.03487151809540945,0,1,0.9999999997089812,0.052182669860693615,-0.030098704890289832,24,119,0.16783216783216784,2.0,9.0,11.0,1.0
2022-02-16 11:59:00,105.46,105.56,100.68,102.44,SOL-USDT,-0.02845220030349016,0,1,0.9999999954608426,0.048778141235328025,-0.03237981723953282,35,108,0.24475524475524477,10.0,10.0,20.0,1.0
2022-02-16 23:59:00,176.4,177.6,166.14,166.8,KSM-USDT,-0.05436816146040013,0,1,0.9999999997350881,0.05201200501180111,-0.032833754662764385,38,105,0.26573426573426573,10.0,2.0,12.0,1.0
2022-02-18 11:59:00,1.6569,1.6793,1.6024,1.6098,1INCH-USDT,-0.02842657975737828,0,1,0.0,0.06517280435913922,-0.01931477771271248,83,60,0.5804195804195804,9.0,4.0,13.0,1.0
2022-02-19 23:59:00,0.002038,0.002038,0.001979,0.002019,1000BTTC-USDT,-0.009322865554465154,0,1,0.0,0.02538821789499636,-0.0250125062531266,127,16,0.8881118881118881,17.0,5.0,22.0,1.0
2022-02-20 23:59:00,4.8337,4.85,4.3617,4.3794,BAND-USDT,-0.09398597347787407,0,1,0.9999999716947511,0.08685458748955309,-0.05613636871830451,27,116,0.1888111888111888,5.0,1.0,6.0,1.0
2022-02-21 11:59:00,380.31,393.41,368.29,370.03,BNB-USDT,-0.027030580316057984,0,1,0.9999999995564838,0.04865794173308098,-0.018680930787730435,18,125,0.1258741258741259,5.0,16.0,21.0,1.0
2022-02-25 11:59:00,7.041,7.424,6.642,6.831,API3-USDT,-0.03120124804992197,0,1,0.0,0.17879268116986025,-0.04501656120894832,122,22,0.8472222222222222,14.0,3.0,17.0,1.0
2022-02-26 11:59:00,34.736,35.809,33.224,33.303,ZEN-USDT,-0.04117122045317134,0,1,0.9999991924383544,0.058880592627432574,-0.023898386701209934,54,90,0.375,22.0,3.0,25.0,1.0
2022-02-26 23:59:00,21.67,22.24,20.93,21.2,TRB-USDT,-0.021688970927549733,0,1,0.9999999953665123,0.0545836249125262,-0.02412804585564913,78,66,0.5416666666666666,7.0,8.0,15.0,1.0
2022-02-27 11:59:00,78.032,78.888,72.65,77.267,LUNA-USDT,-0.00980367028911222,0,1,0.9999999995465533,0.08027096117811444,-0.06881624224792596,105,39,0.7291666666666666,10.0,13.0,23.0,1.0
2022-02-28 11:59:00,5.357,5.527,4.965,5.0280000000000005,UNFI-USDT,-0.0617652547116998,0,1,0.9999999947607336,0.09146047944546079,-0.04602215499290486,127,17,0.8819444444444444,6.0,1.0,7.0,1.0
2022-03-01 11:59:00,338.88,343.73,320.12,325.54,BCH-USDT,-0.03927991736756675,0,1,0.9999999998466096,0.08063035265431447,-0.03772022991260416,77,67,0.5347222222222222,3.0,1.0,4.0,1.0
2022-03-01 23:59:00,21.238000000000003,21.953000000000003,20.5,20.956,FIL-USDT,-0.013278086448818338,0,1,0.9999999921080299,0.06835095037209085,-0.02912195120530608,114,30,0.7916666666666666,14.0,12.0,26.0,1.0
2022-03-02 11:59:00,11.805,11.915,10.996,11.33,NEAR-USDT,-0.04023718763235917,0,1,0.9999999912343961,0.10672141776529052,-0.0519734448417853,68,76,0.4722222222222222,23.0,2.0,25.0,1.0
2022-03-02 23:59:00,19.058,19.276,17.326,17.893,WAVES-USDT,-0.06112918459439598,0,1,0.9999999937518496,0.12443506265053712,-0.0663453768519308,18,126,0.125,19.0,4.0,23.0,1.0
2022-03-03 11:59:00,1991.4,1999.8,1884.0,1910.8,MKR-USDT,-0.03955767780849462,0,1,0.9999999980532436,0.059174935261390164,-0.03511146496796607,36,108,0.25,7.0,7.0,14.0,1.0
2022-03-04 11:59:00,2036.4,2048.4,1912.3,1948.5,MKR-USDT,-0.042788367066221245,0,1,0.9999999998352375,0.07647900404106328,-0.041703707577044426,37,107,0.2569444444444444,3.0,5.0,8.0,1.0
2022-03-05 11:59:00,28.65,29.104,27.964,28.193,AR-USDT,-0.016088504222796063,0,1,0.0,0.08784984255985369,-0.016431840932472675,111,33,0.7708333333333334,17.0,10.0,27.0,1.0
2022-03-05 23:59:00,0.8648,0.8815,0.8505,0.8645,ADA-USDT,-0.00023129409043598503,0,1,0.0,0.04742077261161227,-0.016578483050223858,128,16,0.8888888888888888,12.0,16.0,28.0,1.0
2022-03-07 11:59:00,0.7266,0.7309,0.6463,0.6709,SFP-USDT,-0.07729335717232833,0,1,0.9999999666729925,0.10214592274678107,-0.08154107873215184,59,85,0.4097222222222222,2.0,1.0,3.0,1.0
2022-03-07 23:59:00,47.81,50.13,45.52,46.07,AXS-USDT,-0.03639405982012134,0,1,0.9999999989529768,0.07616105666808694,-0.03119507907926251,38,106,0.2638888888888889,19.0,11.0,30.0,1.0
2022-03-08 23:59:00,21094.0,21191.0,18991.0,19338.0,YFI-USDT,-0.08333333333333337,0,1,0.999999999993885,0.1272938616016224,-0.06455689537145776,33,112,0.22758620689655173,1.0,1.0,2.0,1.0
2022-03-09 23:59:00,1.7126,1.7618,1.5277,1.6029,IMX-USDT,-0.06427320490367783,0,1,0.9999999465243555,0.1621580867939322,-0.08525888534883232,65,80,0.4482758620689655,19.0,1.0,20.0,1.0
2022-03-10 23:59:00,4.608,4.771,4.224,4.311,OMG-USDT,-0.06445312499999989,0,1,0.9999999954222657,0.1607803565422134,-0.05575284077709903,111,34,0.7655172413793103,6.0,1.0,7.0,1.0
2022-03-11 11:59:00,42.211000000000006,43.19,39.435,40.738,ZEN-USDT,-0.0345301576016116,0,1,0.999999995831759,0.0982118095329965,-0.05151515150208769,97,48,0.6689655172413793,10.0,8.0,18.0,1.0
2022-03-12 11:59:00,153.36,159.8,144.71,145.2,ZEC-USDT,-0.05314639713074665,0,1,0.9999999990291274,0.0951264444816614,-0.03154585031915217,120,25,0.8275862068965517,1.0,1.0,2.0,1.0
2022-03-12 23:59:00,5.632000000000001,5.704,5.272,5.31,GTC-USDT,-0.0573406710456239,0,1,0.9999999313950168,0.05665722379603393,-0.037841426331863506,20,125,0.13793103448275862,4.0,1.0,5.0,1.0
2022-03-13 11:59:00,99.06,102.93,96.55,96.79,DASH-USDT,-0.023112636253532437,0,1,0.9999999984150861,0.06034614795527656,-0.014344899014566986,82,63,0.5655172413793104,2.0,3.0,5.0,1.0
2022-03-14 23:59:00,152.52,154.46,143.2,149.38,ZEC-USDT,-0.020523244377417815,0,1,0.9999999972992073,0.06691178906224136,-0.05408519552694939,123,22,0.8482758620689655,6.0,3.0,9.0,1.0
2022-03-17 11:59:00,33.958,34.871,32.545,32.723,AR-USDT,-0.03636845515048004,0,1,0.999999997792497,0.06829531650695107,-0.024443078806438836,55,91,0.3767123287671233,9.0,6.0,15.0,1.0
2022-03-17 23:59:00,1.4245,1.44,1.3427,1.3469,C98-USDT,-0.054674340258281884,0,1,0.999999880871117,0.0798066168777285,-0.032136739166331,49,98,0.3333333333333333,21.0,2.0,23.0,1.0
2022-03-18 11:59:00,155.5,157.99,147.19,148.16,AAVE-USDT,-0.04720257234726688,0,1,0.9999999996244924,0.08351445695844048,-0.03152388069627443,20,127,0.1360544217687075,5.0,6.0,11.0,1.0
2022-03-19 23:59:00,35.646,36.6,33.493,33.859,AR-USDT,-0.0499719416386083,0,1,0.9999999992347359,0.07906588584008403,-0.03751530169363235,99,48,0.673469387755102,14.0,5.0,19.0,1.0
2022-03-20 23:59:00,166.52,167.98,158.67,160.62,EGLD-USDT,-0.03531531531531529,0,1,0.9999999991236835,0.06517485937882118,-0.030818680277884192,47,100,0.3197278911564626,12.0,6.0,18.0,1.0
2022-03-21 11:59:00,41261.0,41481.1,40430.0,41218.7,BTC-USDT,-0.0010251811638108954,0,1,0.9999999999953686,0.022297607775004027,-0.020030917635413713,121,26,0.8231292517006803,1.0,23.0,24.0,1.0
2022-03-21 23:59:00,90.35,91.7,85.62,86.21,AVAX-USDT,-0.04582180409518544,0,1,0.9999999976588204,0.08841187131853193,-0.03106750758805578,50,97,0.3401360544217687,5.0,4.0,9.0,1.0
2022-03-22 23:59:00,2189.6,2202.9,2113.5,2118.4,YFII-USDT,-0.032782394301890116,0,1,0.9999999996984795,0.049087870770087756,-0.019304471256118182,28,119,0.19047619047619047,2.0,18.0,20.0,1.0
2022-03-23 11:59:00,375.14,384.2,352.86,360.4,BCH-USDT,-0.03926638765228063,0,1,0.9999999999160765,0.07023506858999629,-0.04224054865832785,96,51,0.6530612244897959,2.0,4.0,6.0,1.0
2022-03-23 23:59:00,47.383,47.996,43.31,45.125,ETC-USDT,-0.047634122662614464,0,1,0.9999999994154282,0.08759337131244115,-0.06796351880213362,128,19,0.8707482993197279,14.0,1.0,15.0,1.0
2022-03-24 11:59:00,31.935,32.47,30.053,31.03,WAVES-USDT,-0.0282475259927345,0,1,0.9999999983963531,0.058845017629681355,-0.047516054953743295,89,58,0.6054421768707483,12.0,8.0,20.0,1.0
2022-03-24 23:59:00,2238.5,2311.2,2203.0,2230.4,YFII-USDT,-0.0036184945275854474,0,1,0.9999999999742764,0.041397211841840295,-0.014275987289993713,112,35,0.7619047619047619,6.0,29.0,35.0,1.0
2022-03-25 11:59:00,191.96,194.97,187.0,190.53,EGLD-USDT,-0.0076045627376426506,0,1,0.9999999992510018,0.041357314650214416,-0.022780748661883638,115,32,0.782312925170068,12.0,13.0,25.0,1.0
2022-03-26 11:59:00,71.53,72.99,67.67,68.48,AXS-USDT,-0.042505592841163176,0,1,0.9999999991978901,0.06835714285714284,-0.0344318013840055,129,18,0.8775510204081632,4.0,1.0,5.0,1.0
2022-03-26 23:59:00,169.35,170.83,163.61,164.42,KSM-USDT,-0.02922595500974212,0,1,0.9999999983579806,0.03502201983282902,-0.020078234825494683,122,25,0.8299319727891157,5.0,3.0,8.0,1.0
2022-03-27 11:59:00,6.055,6.474,5.823,5.92,API3-USDT,-0.02197257558235588,0,1,0.999999989121143,0.1161780673181324,-0.0280783101011877,104,43,0.7074829931972789,10.0,7.0,17.0,1.0
2022-03-28 11:59:00,47.986,51.409,46.834,47.911,ETC-USDT,-0.0015837622689478525,0,1,0.999999999491696,0.0885524202798806,-0.023807490279753225,132,15,0.8979591836734694,16.0,12.0,28.0,1.0
2022-03-29 23:59:00,69.46,70.4,62.5,63.94,AXS-USDT,-0.07947019867549665,0,1,0.9999999994489461,0.09415292353823093,-0.06719999998924758,24,123,0.16326530612244897,14.0,1.0,15.0,1.0
2022-03-30 11:59:00,47435.4,47585.0,46556.0,47327.7,BTCBUSD,-0.0022704562415412077,0,1,0.9999999999939417,0.022967800757889945,-0.01773240828249444,127,20,0.8639455782312925,2.0,14.0,16.0,1.0
2022-03-30 23:59:00,0.53196,0.5386,0.47712,0.48307,DUSK-USDT,-0.09182004474441163,0,1,0.9999999076482564,0.1714615066306726,-0.0636527484982233,63,84,0.42857142857142855,31.0,1.0,32.0,1.0
2022-04-01 11:59:00,384.16,389.59,362.84,368.94,BCH-USDT,-0.039443880340545134,0,1,0.99999999985976,0.07483101602857783,-0.037688788445659586,61,87,0.41216216216216217,2.0,11.0,13.0,1.0
2022-04-03 11:59:00,115.096,118.114,112.711,114.474,LUNA-USDT,-0.005499231150147166,0,1,0.9999999971020647,0.05500455177039912,-0.018449840741502584,121,27,0.8175675675675675,18.0,18.0,36.0,1.0
2022-04-03 23:59:00,50.671,53.6,44.307,46.813,WAVES-USDT,-0.07613822502022849,0,1,0.9999999996582376,0.14023839809609778,-0.10009705010492785,109,39,0.7364864864864865,7.0,1.0,8.0,1.0
2022-04-04 11:59:00,16.803,17.676,15.721,15.854,NEAR-USDT,-0.056421854541126026,0,1,0.9999999972796496,0.08999877511024004,-0.038610775371407585,19,129,0.12837837837837837,8.0,9.0,17.0,1.0
2022-04-04 23:59:00,42.716,43.009,32.882,34.69,WAVES-USDT,-0.18791113608165366,0,1,0.999999997724826,0.19604170165488913,-0.17704215066691764,41,107,0.27702702702702703,27.0,1.0,28.0,1.0
2022-04-05 11:59:00,1.7404,1.8269,1.5876,1.6175,AUDIO-USDT,-0.07061595035623991,0,1,0.9999999526078739,0.19991661455076085,-0.05753968217725099,103,45,0.6959459459459459,11.0,2.0,13.0,1.0
2022-04-07 23:59:00,3.248,3.3,3.014,3.183,ANC-USDT,-0.02031394275161602,0,1,0.0,0.12406716417910447,-0.06702057044784164,57,91,0.38513513513513514,18.0,8.0,26.0,1.0
2022-04-09 23:59:00,20.573,20.668000000000003,18.126,18.361,BAL-USDT,-0.10773641753328811,0,1,0.9999999984963305,0.09751149233416358,-0.0741200485081553,124,25,0.8322147651006712,1.0,1.0,2.0,1.0
2022-04-12 23:59:00,1.0925,1.1,0.9918,1.0388,AUDIO-USDT,-0.04906627608934466,0,1,0.9999998848055124,0.09004316816816813,-0.07441016258912954,33,114,0.22448979591836735,12.0,2.0,14.0,1.0
2022-04-13 11:59:00,2.3907,2.7787,2.245,2.2498,MTL-USDT,-0.059408838162130606,0,1,0.9999999963376079,0.18146368787297754,-0.03378619138625303,23,124,0.1564625850340136,2.0,2.0,4.0,1.0
2022-04-14 11:59:00,109.3,112.88,105.75,106.53,BNX-USDT,-0.02525391161130941,0,1,0.9999999984355515,0.05592623482531736,-0.020425531912962095,34,113,0.23129251700680273,2.0,16.0,18.0,1.0
2022-04-15 11:59:00,2.0924,2.24,1.952,1.9774,MTL-USDT,-0.054870471274256816,0,1,0.9999999774659148,0.09602909376842945,-0.042418032569579635,119,29,0.8040540540540541,10.0,1.0,11.0,1.0
2022-04-15 23:59:00,5.745,5.763999999999999,5.31,5.359,SNX-USDT,-0.06702646239554311,0,1,0.9999999702953948,0.09790146807169225,-0.04548022590305115,95,53,0.6418918918918919,6.0,1.0,7.0,1.0
2022-04-16 11:59:00,239.24,239.62,227.71,231.0,XMR-USDT,-0.03452311293153887,0,1,0.9999999995264168,0.04378428954195554,-0.03258530587007167,65,83,0.4391891891891892,2.0,5.0,7.0,1.0
2022-04-16 23:59:00,42.802,42.849,41.266000000000005,41.804,FTTBUSD,-0.02320256092716766,0,1,0.9999999980380014,0.025295209276485934,-0.025069064114508394,60,88,0.40540540540540543,11.0,5.0,16.0,1.0
2022-04-17 11:59:00,1886.4,1922.1,1813.4,1839.2,MKR-USDT,-0.02512456270539587,0,1,0.9999999999574957,0.04648666058296203,-0.02729679055901934,75,73,0.5067567567567568,1.0,5.0,6.0,1.0
2022-04-19 11:59:00,266.26,268.96,252.46,252.87,XMR-USDT,-0.050289191016299806,0,1,0.9999999996462158,0.09881917824051775,-0.028143072168733442,79,69,0.5337837837837838,1.0,1.0,2.0,1.0
2022-04-20 11:59:00,17.418,17.835,16.806,17.29,NEAR-USDT,-0.007291726474134563,0,1,0.9999999961221839,0.05353386924827845,-0.03257765081960171,131,18,0.8791946308724832,26.0,7.0,33.0,1.0
