time,open,high,low,close,symbol,涨跌幅,上涨,下跌,ApzUpper_2,Atr_2,Lcsd_2,上涨数量,下跌数量,上涨比例,rank_ApzUpper_2,rank_涨跌幅,rank_sum,rank
2022-04-21 11:59:00,5.263,6.348,4.663,4.723,API3-USDT,-0.10260307809234281,0,1,0.999999999129082,0.22882034848788307,-0.07076989047658165,133,16,0.8926174496644296,12.0,1.0,13.0,1.0
2022-04-22 11:59:00,278.44,289.65,270.24,271.92,XMR-USDT,-0.023451247979888623,0,1,0.9999999998521338,0.06728201028399075,-0.018298549436859435,132,17,0.8859060402684564,1.0,6.0,7.0,1.0
2022-04-22 23:59:00,0.03181,0.03199,0.02655,0.0266199999999999,LINA-USDT,-0.16315624017604835,0,1,0.9999991575324002,0.1742255690569916,-0.10037661002763984,15,134,0.10067114093959731,9.0,1.0,10.0,1.0
2022-04-23 11:59:00,2.001,2.014,1.945,1.954,ANC-USDT,-0.02300000000000002,0,1,0.0,0.04097116843702567,-0.016452442074794543,62,87,0.4161073825503356,21.0,3.0,24.0,1.0
2022-04-24 11:59:00,5.23,5.31,4.874,4.893,KNC-USDT,-0.06461479640604095,0,1,0.9999999596256524,0.07447649150533392,-0.03857201469312261,63,86,0.4228187919463087,8.0,1.0,9.0,1.0
2022-04-24 23:59:00,1.1436,1.1573,1.0517,1.0664,STORJ-USDT,-0.06750612102133613,0,1,0.999999973256961,0.08755656108597275,-0.05067985118684168,18,131,0.12080536912751678,14.0,1.0,15.0,1.0
2022-04-26 11:59:00,19.323,19.56,17.768,17.991,APE-USDT,-0.06898157731318577,0,1,0.9999999956203646,0.11716467908347838,-0.05006190902180226,46,103,0.3087248322147651,7.0,1.0,8.0,1.0
2022-04-27 23:59:00,28.003,28.339,25.844,26.497,AR-USDT,-0.053746160988500824,0,1,0.9999999929751758,0.08315748912824093,-0.054383996264360863,120,29,0.8053691275167785,3.0,1.0,4.0,1.0
2022-04-28 23:59:00,4.0483,4.146,3.5655,3.7583,GMT-USDT,-0.07163500728700933,0,1,0.9999999952938685,0.12832731278661638,-0.09474127024332828,22,127,0.1476510067114094,13.0,3.0,16.0,1.0
2022-04-30 11:59:00,5.2169,5.3527,4.7261,4.7731,KAVA-USDT,-0.08506967739462123,0,1,0.9999999921176025,0.10047047047047052,-0.05689680697214012,89,61,0.5933333333333334,3.0,1.0,4.0,1.0
2022-05-01 11:59:00,123.1,129.0,110.08,115.89,BNX-USDT,-0.058493785035339974,0,1,0.9999999998781924,0.17453343376014732,-0.08548328487595548,119,31,0.7933333333333333,1.0,6.0,7.0,1.0
2022-05-02 23:59:00,0.34986,0.3715699999999999,0.31475,0.33282,WOO-USDT,-0.04870519636425996,0,1,0.999999947684777,0.11444600691392735,-0.08447974314599706,131,19,0.8733333333333333,18.0,1.0,19.0,1.0
2022-05-05 11:59:00,7.448,7.77,7.11,7.142,RUNE-USDT,-0.040956089700550535,0,1,0.9999999925185197,0.11104256631708818,-0.025949367052110327,26,124,0.17333333333333334,7.0,9.0,16.0,1.0
2022-05-07 11:59:00,2.131,2.196,1.878,1.928,ANC-USDT,-0.09483568075117366,0,1,0.9999999915659058,0.11729916214884185,-0.0804046854078558,36,115,0.23841059602649006,3.0,1.0,4.0,1.0
2022-05-08 11:59:00,21.751,22.567,20.406,20.709,LPT-USDT,-0.04729263467819844,0,1,0.9999999977988319,0.09732365829524574,-0.04003724392823815,94,57,0.6225165562913907,2.0,5.0,7.0,1.0
2022-05-12 23:59:00,0.1632,0.173,0.1486,0.1578,ALPHA-USDT,-0.03368034292712796,0,1,0.0,0.229523512924323,-0.08041722204459915,120,29,0.8053691275167785,11.0,10.0,21.0,1.0
2022-05-15 11:59:00,1.84,1.919,1.705,1.787,API3-USDT,-0.028804347826087096,0,1,0.0,0.15825751309622285,-0.06363636326312946,113,37,0.7533333333333333,17.0,7.0,24.0,1.0
2022-05-16 23:59:00,168.15,175.89,161.51,162.38,XMR-USDT,-0.03402736466389056,0,1,0.9999999992783203,0.08759985475671753,-0.023094545227967056,57,93,0.38,1.0,18.0,19.0,1.0
2022-05-17 23:59:00,1628.7,1654.9,1480.7,1570.8,MKR-USDT,-0.035609037328094284,0,1,0.9999999999771462,0.10966995874484314,-0.08043492942472778,125,26,0.8278145695364238,1.0,2.0,3.0,1.0
2022-05-19 11:59:00,119.18,121.7,104.7,109.7,BNX-USDT,-0.07946630863472348,0,1,0.999999999747379,0.10267837637086555,-0.09297994268452914,130,23,0.8496732026143791,1.0,2.0,3.0,1.0
2022-05-20 11:59:00,2.651,2.764,2.455,2.519,GTC-USDT,-0.049792531120331884,0,1,0.9999999738707248,0.132495164410058,-0.05295315660711577,121,32,0.7908496732026143,13.0,2.0,15.0,1.0
2022-05-21 11:59:00,15.554,16.12,14.735,14.982,LPT-USDT,-0.03689894574440733,0,1,0.999999983329192,0.10324841181478828,-0.03624024429165908,115,38,0.7516339869281046,2.0,4.0,6.0,1.0
2022-05-22 11:59:00,2.904,3.197,2.783,2.825,GTC-USDT,-0.02619786280592884,0,1,0.9999999930020179,0.16678309465595526,-0.02874595749642163,132,21,0.8627450980392157,22.0,10.0,32.0,1.0
2022-05-22 23:59:00,2.462,2.577,2.361,2.445,UNFI-USDT,-0.006904955320877426,0,1,0.9999999778008413,0.08070103933156732,-0.03917831410767085,126,27,0.8235294117647058,11.0,8.0,19.0,1.0
2022-05-24 11:59:00,0.006501,0.007412,0.006055,0.006254,RSR-USDT,-0.03799415474542378,0,1,0.9999963156864611,0.32254018032144266,-0.053261679171462954,94,61,0.6064516129032258,16.0,8.0,24.0,1.0
2022-05-24 23:59:00,14.579,14.695,13.049,13.584,LPT-USDT,-0.06863215632499153,0,1,0.9999999939405899,0.08566154283077149,-0.07935473976599382,136,19,0.8774193548387097,15.0,1.0,16.0,1.0
2022-05-25 23:59:00,0.316,0.4295,0.296,0.3086,ANCBUSD,-0.02403542061986086,0,1,0.999999983866805,0.3135403329065301,-0.05540540353360132,124,33,0.7898089171974523,3.0,8.0,11.0,1.0
2022-05-26 23:59:00,1.1701,1.2564,0.8222,0.892,GMTBUSD,-0.2375416702282246,0,1,0.9999999945014031,0.3332363354187884,-0.2538919939930431,66,91,0.42038216560509556,16.0,1.0,17.0,1.0
2022-05-27 11:59:00,0.2889,0.2943,0.1676,0.2374,ANCBUSD,-0.1788308543756486,0,1,0.9999999553407852,0.3849952516619184,-0.5707040232276835,45,112,0.28662420382165604,5.0,1.0,6.0,1.0
2022-05-27 23:59:00,0.2374,0.2498,0.1982,0.211,ANCBUSD,-0.11120471777590568,0,1,0.0,0.39763603925066904,-0.13118061901207786,16,141,0.10191082802547771,14.0,1.0,15.0,1.0
2022-05-28 11:59:00,0.4563,0.4639,0.4475,0.4568,ADA-USDT,0.0010957703265395136,1,0,0.0,0.05497754900887083,-0.020223463235230124,138,19,0.8789808917197452,7.0,20.0,27.0,1.0
2022-05-28 23:59:00,0.2837,0.3082,0.2557,0.2623,ANCBUSD,-0.07543179414874879,0,1,0.0,0.3930402930402931,-0.06765740838258076,136,21,0.8662420382165605,16.0,1.0,17.0,1.0
2022-05-29 11:59:00,0.422,0.4239,0.4032,0.4148,KLAY-USDT,-0.01729447998104705,0,1,0.9999992171956475,0.03692197395148762,-0.03782241969686428,102,55,0.6496815286624203,19.0,8.0,27.0,1.0
2022-05-31 11:59:00,13.83,14.8,11.7,11.89,TRB-USDT,-0.14027476500361524,0,1,0.9999999992883071,0.2935458786936234,-0.0991452990605608,62,96,0.3924050632911392,9.0,1.0,10.0,1.0
2022-05-31 23:59:00,120.74,121.46,112.05,112.9,AAVE-USDT,-0.06524258983275377,0,1,0.999999997459368,0.08147894556658684,-0.042748772865438434,50,108,0.31645569620253167,13.0,2.0,15.0,1.0
2022-06-01 11:59:00,3.462,3.492,2.95,3.011,GTC-USDT,-0.13102453102453093,0,1,0.9999999903510853,0.25277949351451506,-0.09762711831312865,46,113,0.2893081761006289,11.0,2.0,13.0,1.0
2022-06-02 23:59:00,0.03955,0.04125,0.03782,0.03931,ANKR-USDT,-0.006068268015170797,0,1,0.9999856630263094,0.09130103981739804,-0.042570057490729896,122,38,0.7625,10.0,19.0,29.0,1.0
2022-06-03 23:59:00,0.8897,0.8909,0.8585,0.8716,1INCH-USDT,-0.02045403461452011,0,1,0.0,0.04996025888497795,-0.02585905619267028,128,32,0.8,14.0,3.0,17.0,1.0
2022-06-04 11:59:00,1.0647,1.065,0.893,0.9134,BEL-USDT,-0.1421057574903729,0,1,0.9999999619293963,0.19265962287043126,-0.10755878938903915,75,85,0.46875,5.0,1.0,6.0,1.0
2022-06-04 23:59:00,0.0939,0.0941,0.0913,0.0927,1000LUNCBUSD,-0.01382978723404249,0,1,0.0,0.052490626673808265,-0.022453447704989256,134,26,0.8375,13.0,8.0,21.0,1.0
2022-06-05 11:59:00,6.3825,6.3863,4.4691,4.8346,LUNA2BUSD,-0.24249878570421324,0,1,0.9999999990254471,0.19188902459681376,-0.2549394727015741,33,127,0.20625,2.0,1.0,3.0,1.0
2022-06-05 23:59:00,187.44,190.29,178.0,179.81,BCH-USDT,-0.040706359368331224,0,1,0.9999999997686455,0.046371681415929206,-0.031601123593730275,104,56,0.65,3.0,3.0,6.0,1.0
2022-06-06 23:59:00,307.59,309.05,286.8,294.77,BNB-USDT,-0.04167885822035822,0,1,0.9999999999066435,0.05979812736569489,-0.05013947001219894,30,130,0.1875,8.0,6.0,14.0,1.0
2022-06-08 11:59:00,18.784,20.8,8.36,10.738,UNFI-USDT,-0.42828239804067725,0,1,0.9999999980029526,1.799322493224933,-0.7655502383187192,70,91,0.43478260869565216,1.0,1.0,2.0,1.0
2022-06-08 23:59:00,3.6175,3.6204,1.7645,2.0357,LUNA2BUSD,-0.437558711388628,0,1,0.9999999970157765,0.4437587310569221,-0.6024652842025204,27,134,0.16770186335403728,2.0,1.0,3.0,1.0
2022-06-09 11:59:00,0.0534899999999999,0.05357,0.05126,0.05193,1000XEC-USDT,-0.02880119693285954,0,1,0.0,0.034724857685009526,-0.02809207411391447,126,37,0.7730061349693251,35.0,6.0,41.0,1.0
2022-06-09 23:59:00,0.17092,0.17709,0.15825,0.16103,WOO-USDT,-0.057587639726107476,0,1,0.9999995619719704,0.09304007231093701,-0.04865718491897716,35,128,0.2147239263803681,15.0,3.0,18.0,1.0
2022-06-10 11:59:00,9.266,9.539,8.735,8.858,LINK-USDT,-0.04392876416621694,0,1,0.9999999941730904,0.07669811841306637,-0.03737836286504964,30,133,0.18404907975460122,4.0,7.0,11.0,1.0
2022-06-13 23:59:00,1.7419,1.7756,1.3768,1.4532,MTL-USDT,-0.16573856134106435,0,1,0.9999999915880681,0.18810052893493165,-0.1603355595559587,141,22,0.8650306748466258,2.0,1.0,3.0,1.0
2022-06-14 11:59:00,0.03825,0.03953,0.03372,0.03667,1000XEC-USDT,-0.041557762676424526,0,1,0.0,0.12331509408781398,-0.11106165152382808,56,107,0.34355828220858897,24.0,19.0,43.0,1.0
2022-06-14 23:59:00,0.985,1.085,0.795,0.8540000000000001,LIT-USDT,-0.13211382113821124,0,1,0.9999999714509048,0.25462459194776954,-0.15597484080534676,128,35,0.7852760736196319,2.0,1.0,3.0,1.0
2022-06-17 23:59:00,0.3501,0.362,0.3227,0.3307,SFP-USDT,-0.05541273921736656,0,1,0.9999996348788417,0.12705640423031708,-0.05484970390921465,34,129,0.2085889570552147,4.0,3.0,7.0,1.0
2022-06-18 23:59:00,10.659,10.748,9.276,10.127,HNT-USDT,-0.04982173015575142,0,1,0.9999999949646405,0.1444310801058455,-0.12036438106903387,67,96,0.4110429447852761,15.0,8.0,23.0,1.0
2022-06-20 23:59:00,2.341,2.358,2.127,2.184,ALICE-USDT,-0.06666666666666654,0,1,0.9999999676203405,0.1136162687886829,-0.0634696753010343,28,135,0.17177914110429449,10.0,3.0,13.0,1.0
2022-06-21 11:59:00,900.8,953.3,880.9,906.0,MKR-USDT,0.005437798246587411,1,0,0.9999999988599266,0.07907697415748999,-0.02571233965233479,146,17,0.8957055214723927,12.0,23.0,35.0,1.0
2022-06-21 23:59:00,41.02,44.65,38.86,39.4,COMP-USDT,-0.0399610136452242,0,1,0.9999999994527976,0.19331178518150247,-0.03499742665079436,46,117,0.2822085889570552,3.0,12.0,15.0,1.0
2022-06-22 11:59:00,6.92,7.25,6.105,6.498,WAVES-USDT,-0.06084694319988426,0,1,0.9999999975972085,0.2019825594395167,-0.09885339869147819,18,145,0.11042944785276074,4.0,3.0,7.0,1.0
2022-06-22 23:59:00,3.3160000000000003,3.417,2.955,2.969,SNX-USDT,-0.10464414957780466,0,1,0.999999981737697,0.1581543357199679,-0.06345177643502058,27,136,0.1656441717791411,9.0,1.0,10.0,1.0
2022-06-23 23:59:00,1.9611,1.9745,1.775,1.94,LUNA2BUSD,-0.010759267757891045,0,1,0.9999999818716214,0.07397913409038476,-0.09890140789351314,136,27,0.8343558282208589,22.0,9.0,31.0,1.0
2022-06-24 11:59:00,3.109,3.3360000000000003,2.95,3.005,SNX-USDT,-0.03345127050498553,0,1,0.9999999825085731,0.10385999345763805,-0.03627118631772591,146,17,0.8957055214723927,30.0,2.0,32.0,1.0
2022-06-24 23:59:00,119.59,121.02,113.12,114.07,BCH-USDT,-0.046077939454758354,0,1,0.9999999995068699,0.05636635994008127,-0.032752828851418454,130,33,0.7975460122699386,11.0,2.0,13.0,1.0
2022-06-25 11:59:00,10.571,10.63,9.581,9.605,LPT-USDT,-0.09155395819540335,0,1,0.9999999963184808,0.15972841708791763,-0.05302160520507114,77,86,0.4723926380368098,8.0,2.0,10.0,1.0
2022-06-25 23:59:00,72.8,73.34,66.45,69.91,AAVE-USDT,-0.03996154902499305,0,1,0.9999999990585751,0.09101099978981318,-0.07396538749827233,117,46,0.7177914110429447,17.0,4.0,21.0,1.0
2022-06-26 11:59:00,16.155,16.307000000000002,15.509,16.006,ZEN-USDT,-0.009529702970296983,0,1,0.9999999897328072,0.06018777591245426,-0.03701076791733033,141,22,0.8650306748466258,21.0,6.0,27.0,1.0
2022-06-27 23:59:00,2.5785,2.7446,2.0897,2.221,LUNA2BUSD,-0.13871330515375957,0,1,0.9999999967916321,0.31051940746296647,-0.14841843255769507,20,143,0.12269938650306748,4.0,1.0,5.0,1.0
2022-06-28 11:59:00,0.7882,0.8485,0.7354,0.7493,STORJ-USDT,-0.04923233092247181,0,1,0.9999999649841684,0.10348640561987771,-0.04528147885121745,112,51,0.6871165644171779,17.0,1.0,18.0,1.0
2022-06-29 11:59:00,0.987,1.0739,0.9072,0.9261,BEL-USDT,-0.0617971836693344,0,1,0.9999999864501888,0.13992264269287077,-0.05445326218636175,49,115,0.29878048780487804,5.0,1.0,6.0,1.0
2022-06-29 23:59:00,122.06,124.96,116.52,118.86,XMR-USDT,-0.0264558931935458,0,1,0.9999999987374982,0.057895829010168154,-0.03394267078321712,76,88,0.4634146341463415,2.0,16.0,18.0,1.0
2022-07-01 23:59:00,2.265,2.301,2.206,2.224,ALICE-USDT,-0.01766784452296799,0,1,0.0,0.058600713012477795,-0.017225747882021206,126,39,0.7636363636363637,18.0,8.0,26.0,1.0
2022-07-02 11:59:00,1.689,1.718,1.515,1.541,MASK-USDT,-0.08762581409117831,0,1,0.9999999751230864,0.09349845201238398,-0.06600660022437894,51,114,0.3090909090909091,1.0,1.0,2.0,1.0
2022-07-02 23:59:00,117.24,118.99,113.2,116.0,XMR-USDT,-0.010323351249893253,0,1,0.9999999970079699,0.04330860597744524,-0.030079505297695038,144,21,0.8727272727272727,4.0,7.0,11.0,1.0
2022-07-03 11:59:00,6020.0,6065.0,5577.0,5698.0,YFI-USDT,-0.05348837209302326,0,1,0.99999999998779,0.10411332991978153,-0.05056481979549836,28,137,0.1696969696969697,1.0,4.0,5.0,1.0
2022-07-03 23:59:00,116.59,118.65,114.51,117.05,BNX-USDT,0.0033430481741814067,1,0,0.9999999992630534,0.03589919130546404,-0.020478560822593653,145,20,0.8787878787878788,5.0,31.0,36.0,1.0
2022-07-04 11:59:00,42.77,43.22,41.5,43.12,DASH-USDT,0.008419083255378768,1,0,0.9999999842586194,0.04378202142524459,-0.0346987951723598,148,17,0.896969696969697,34.0,34.0,68.0,1.0
2022-07-05 23:59:00,49.53,51.36,47.86,49.67,LTC-USDT,0.002826569755703723,1,0,0.9999999986800095,0.06612903225806444,-0.03635603843787129,144,21,0.8727272727272727,15.0,26.0,41.0,1.0
2022-07-06 11:59:00,0.965,0.988,0.914,0.93,LIT-USDT,-0.037267080745341574,0,1,0.9999995821691208,0.09651898734177215,-0.03719912431948335,105,60,0.6363636363636364,24.0,2.0,26.0,1.0
2022-07-06 23:59:00,0.1157,0.1157,0.1061,0.1121,1000LUNCBUSD,-0.030276816608996393,0,1,0.0,0.06938954765041724,-0.07304429094775776,142,23,0.8606060606060606,41.0,2.0,43.0,1.0
2022-07-07 11:59:00,1.0138,1.0245,0.9652,0.9868,IMX-USDT,-0.026632471887946374,0,1,0.999999922130509,0.045836249125262414,-0.036365519722694827,119,48,0.7125748502994012,18.0,4.0,22.0,1.0
2022-07-08 23:59:00,129.41,130.63,125.08,125.28,XMR-USDT,-0.03191407155552117,0,1,0.9999999988486278,0.04495661392280817,-0.01810841061575634,73,94,0.437125748502994,8.0,5.0,13.0,1.0
2022-07-09 11:59:00,0.1399,0.1402,0.1134,0.1284,ANCBUSD,-0.08285714285714307,0,1,0.9999999393069021,0.11214605067064078,-0.18342150058011472,137,30,0.8203592814371258,23.0,1.0,24.0,1.0
2022-07-09 23:59:00,7.36,7.645,6.811,6.902,UNFI-USDT,-0.06210082891697244,0,1,0.9999999777201445,0.09816983381249565,-0.04690941117763915,126,41,0.7544910179640718,12.0,1.0,13.0,1.0
2022-07-12 11:59:00,11.977,12.254,10.782,11.032,AR-USDT,-0.0785935020462708,0,1,0.9999999982586392,0.09950010867202792,-0.06682433679574695,72,95,0.4311377245508982,1.0,2.0,3.0,1.0
2022-07-13 23:59:00,124.65,126.0,117.37,124.14,XMR-USDT,-0.004011553273427504,0,1,0.9999999995704382,0.04976284267224056,-0.05981085455739775,146,23,0.863905325443787,12.0,15.0,27.0,1.0
2022-07-15 11:59:00,91.13,95.64,89.24,90.93,AAVE-USDT,-0.002194666959288827,0,1,0.9999999948078747,0.1199055256508845,-0.02005826983190589,112,57,0.6627218934911243,6.0,45.0,51.0,1.0
2022-07-15 23:59:00,14.39,14.886,13.708,14.023,AR-USDT,-0.025571537766659658,0,1,0.9999999941894548,0.062363623565847896,-0.03640210093638485,78,91,0.46153846153846156,7.0,8.0,15.0,1.0
2022-07-16 11:59:00,6.625,6.648,5.855,6.031,CVXBUSD,-0.0897977663748869,0,1,0.9999999907674363,0.10950462194832893,-0.0808710502461638,31,138,0.1834319526627219,5.0,2.0,7.0,1.0
2022-07-17 11:59:00,63.19,63.98,60.12,60.62,ZEC-USDT,-0.04097452934662238,0,1,0.9999999990101136,0.06638132924170237,-0.0298569527561783,92,77,0.5443786982248521,10.0,3.0,13.0,1.0
2022-07-17 23:59:00,1.167,1.172,1.073,1.078,CRV-USDT,-0.07626392459297338,0,1,0.9999999651712013,0.06146993318485531,-0.04613233880584928,17,152,0.10059171597633136,21.0,1.0,22.0,1.0
2022-07-18 23:59:00,20.89,26.9,16.21,17.81,TRB-USDT,-0.14743896601244622,0,1,0.9999999998697182,0.39095607235142077,-0.1937075877892004,149,20,0.8816568047337278,7.0,1.0,8.0,1.0
2022-07-19 11:59:00,1580.12,1640.0,1492.57,1541.24,ETH-USDT,-0.024605726147381102,0,1,0.9999999999827329,0.09438834354255846,-0.04563270064354965,95,74,0.5621301775147929,4.0,21.0,25.0,1.0
2022-07-19 23:59:00,7.125,7.129,6.456,6.541,UNFI-USDT,-0.08196491228070168,0,1,0.9999999905085696,0.11349334113859222,-0.05839529111153059,127,42,0.7514792899408284,24.0,1.0,25.0,1.0
2022-07-20 11:59:00,6.298,6.621,6.046,6.154,WAVES-USDT,-0.022864401397268974,0,1,0.9999999927334744,0.08737552200449715,-0.029771749868060055,102,70,0.5930232558139535,15.0,8.0,23.0,1.0
2022-07-21 11:59:00,1.5337,1.543,1.3983,1.4611,MTL-USDT,-0.04770905298833339,0,1,0.9999999663871734,0.1287974894838752,-0.07108631859338933,24,148,0.13953488372093023,4.0,3.0,7.0,1.0
2022-07-23 11:59:00,148.85,151.24,142.29,142.45,XMR-USDT,-0.04306059384656746,0,1,0.9999999995185289,0.04874532285194475,-0.023648886076066026,33,139,0.19186046511627908,3.0,6.0,9.0,1.0
2022-07-24 11:59:00,0.1856,0.1894,0.1809,0.182,ATA-USDT,-0.019924609585352804,0,1,0.0,0.05466412836551553,-0.01630735122678826,147,25,0.8546511627906976,37.0,5.0,42.0,1.0
